0.47021,3.1593,9.782
0.3952,2.6777,8.3975
0.40909,2.7641,8.6299
0.44976,3.0151,9.3026
0.48047,3.1986,9.7684
0.54638,3.5909,10.759
0.66932,4.3066,12.507
0.75918,4.805,13.626
0.84397,5.2539,14.552
1.0592,6.3656,16.78
1.2717,7.3773,18.539
1.432,8.0854,19.593
1.7992,9.582,21.574
2.2741,11.205,23.123
2.6644,12.302,23.73
3.2089,13.462,23.884
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.91751,3.849,6.8291
0.7021,3.2418,6.253
0.65722,3.2384,6.6829
0.60311,3.2119,7.2317
0.54097,3.0543,7.4013
0.52533,3.0475,7.658
0.47273,2.841,7.4891
0.39854,2.481,6.8717
0.37321,2.3621,6.6984
0.34057,2.1913,6.3637
0.28624,1.8812,5.6362
0.25771,1.7157,5.2395
0.24618,1.6504,5.0919
0.22803,1.5407,4.8104
0.22389,1.517,4.7574
0.27064,1.8184,5.6303
