-4,-0.00041265,1,2,6,4.064e-05,4.9919e-05,1,0,2
-3,-0.00041265,1,2,6,5.157e-05,5.9678e-05,1,0,2
-2,-0.00041265,1,2,6,6.045e-05,7.1247e-05,1,0,2
-1,-0.00041265,1,2,6,8.743e-05,7.8457e-05,1,0,2
0,-0.00041265,1,2,6,8.1965e-05,7.1432e-05,0,0,2
1,-0.00041265,1,2,6,7.65e-05,6.4408e-05,1,0,2
2,-0.00041265,1,2,6,5.225e-05,5.225e-05,1,0,2
3,-0.00041265,1,2,6,3.893e-05,4.3938e-05,1,0,2
4,-0.00041265,1,2,6,2.8e-05,3.7978e-05,1,0,2
-4,-0.00064813,1,2,6,8.388e-05,0.00013377,1,0,2
-3,-0.00064813,1,2,6,0.00010485,0.00015516,1,0,2
-2,-0.00064813,1,2,6,0.0001349,0.0001745,1,0,2
-1,-0.00064813,1,2,6,0.00017281,0.00017958,1,0,2
0,-0.00064813,1,2,6,0.00017537,0.00016315,0,0,2
1,-0.00064813,1,2,6,0.00017794,0.00014673,1,0,2
2,-0.00064813,1,2,6,0.00012466,0.00012466,1,0,2
3,-0.00064813,1,2,6,9.05e-05,0.0001093,1,0,2
4,-0.00064813,1,2,6,6.66e-05,9.6926e-05,1,0,2
-4,-0.001018,1,2,6,0.00014549,0.00023614,1,0,2
-3,-0.001018,1,2,6,0.00016838,0.00026191,1,0,2
-2,-0.001018,1,2,6,0.00020731,0.00027607,1,0,2
-1,-0.001018,1,2,6,0.00023941,0.00027013,1,0,2
0,-0.001018,1,2,6,0.00024607,0.0002458,0,0,2
1,-0.001018,1,2,6,0.00025273,0.00022146,1,0,2
2,-0.001018,1,2,6,0.0001957,0.0001957,1,0,2
3,-0.001018,1,2,6,0.00014788,0.00017955,1,0,2
4,-0.001018,1,2,6,0.00010724,0.00016487,1,0,2
