2.5097,13.215,30.975
2.4477,12.889,30.21
2.3663,12.46,29.205
2.2927,12.073,28.296
2.239,11.79,27.634
2.1594,11.371,26.652
2.085,10.979,25.734
2.0205,10.64,24.937
1.947,10.252,24.03
1.8664,9.8278,23.035
1.7933,9.443,22.133
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.74078,3.9008,9.1428
0.83298,4.3863,10.281
0.91941,4.8414,11.347
0.99326,5.2303,12.259
1.0609,5.5865,13.094
1.1313,5.957,13.962
1.201,6.324,14.822
1.2549,6.6081,15.488
1.319,6.9455,16.279
1.3867,7.3021,17.115
1.4445,7.6065,17.828
